"","X27216","X27217","X27218","X27219","X27220","X27221","X27222","X27223","X27224","X27225","X27226","X27227","X27230","X27231","X27232","X27234","X27235","X27236","X27237","X27244","X27246","X27248","X27250","X27255","X27260","X27265","X27270","X27274","X27278","X27282","X27286","X27291","X27296","X27301","X27305","X27310","X27315","X27320","X27325","X27330","X27335","X27339","X27343","X27347","X27351","X27355","X27358","X27362","X27366","X27370","X27386","X27390","X27394","X27401","X27405","X27409","X27413","X27417","X27421","X27424","X27427","X27430","X27435","X27438","X27439","X27440","X27441","X27443","X27593","X27707","X27709","X27713","X27717","X27721","X27816","X28081","X28124","X28128","X28132","X28136","X28138","X28142","X28251","X28258","X28268","X28283","X28290","X28297","X7","X8","X9","X18","X23","X28","X32","X39","X44","X49"
"X1976M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -9.07000000",NA," 16.68000000","-20.37000000","  9.77000000",NA," 63.62000000","-18.96000000"," 90.45202946"," 48.63127356","  2.30416130"," -0.03987241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.45523520","  1.07908627",NA,"  0.00000000","  0.55365028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.00000000",NA,NA,NA,NA,"  1.12033001",NA,"101.46990628"," 98.24042065","101.82006674"," 99.67489002","100.04052371",NA,NA,NA," -0.56753689",NA,"107.31176009",NA," 74.14345362","-19.36279450",NA,"  1.31106136","  2.97583845","  3.54956503"," -0.57372657",NA,NA,NA," 83.13000000",NA,NA,NA,NA,NA,NA
"X1976M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -5.40000000",NA," 10.90000000","-16.53000000"," 11.04000000",NA," 65.73000000","-12.58000000"," 92.05908766"," 47.98569932","  2.31771519","  0.35899481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.50352467"," -0.05337832",NA,"  1.32449446","  0.59771896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.00000000",NA,NA,NA,NA,"  3.83380385",NA,"101.45754828"," 98.06618923","101.88563447"," 99.67268646","100.40115135",NA,NA,NA,"  1.36986301",NA,"116.09820333",NA," 80.53179297","  6.89043051",NA," 10.37202398","  3.57463428","  3.44091383","  0.13372045",NA,NA,NA," 75.95000000",NA,NA,NA,NA,NA,NA
"X1976M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -7.7300000",NA," 10.3300000","-16.7200000","  4.2800000",NA," 64.0500000","-19.8400000"," 92.1613650"," 48.0238499","  2.3022250","  1.2321145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.1022044","  0.1335170",NA,"  1.7438217","  1.1479227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-33.0000000",NA,NA,NA,NA,"  3.9762900",NA,"101.3087600"," 97.9564805","101.9592525"," 99.6244760","100.7312943",NA,NA,NA," -4.3918919",NA," 66.1912057",NA," 37.2653129"," 11.8448741",NA," -1.3767967","  2.6591617","  3.0707412"," -0.4115795",NA,NA,NA," 70.1200000",NA,NA,NA,NA,NA,NA
"X1976M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -9.4000000",NA,"  8.8300000","-20.4800000","  1.1600000",NA," 67.2200000","-28.7000000"," 91.7580845"," 48.3630396","  2.2518820","  2.7483314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.6848365","  0.2666781",NA,"  0.0000000","  1.4813967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-34.0000000",NA,NA,NA,NA,"  1.0312329",NA,"101.0673827"," 97.9444437","102.0930381"," 99.5249484","100.9995144",NA,NA,NA,"  3.7691402",NA,"116.3325085",NA," 84.0163417","  0.1805064",NA," -5.3654525","  3.2126820","  3.8144676"," -0.6017856",NA,NA,NA," 78.1000000",NA,NA,NA,NA,NA,NA
"X1976M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -8.0700000",NA,"  5.2200000","-23.0100000","  4.3400000",NA," 63.0500000","-23.4200000"," 92.1742549"," 48.9848034","  2.2402644","  2.8276653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  2.8752437"," 15.5575009",NA,"  0.7066272","  1.7925028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-34.0000000",NA,NA,NA,NA,"  1.1882379",NA,"100.7653054"," 98.0556073","102.2902166"," 99.3752025","101.1806750",NA,NA,NA,"  2.7241771",NA,"115.5124404",NA," 81.8868953"," -2.0215154",NA,"-11.3932127","  3.4724858","  3.8467517"," -0.3742659",NA,NA,NA," 83.0600000",NA,NA,NA,NA,NA,NA
"X1976M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12.7400000",NA," 12.0100000","-23.2300000"," -3.1000000",NA," 55.6500000","-22.5300000"," 92.2637718"," 49.5832266","  2.2363918","  1.8208844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  2.1790621","  4.1429052",NA,"  1.9348373","  2.0989865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.0000000",NA,NA,NA,NA,"  1.3758870",NA,"100.4082360"," 98.2814162","102.5210921"," 99.1593839","101.2540794",NA,NA,NA,"  0.1104972",NA,"113.5208466",NA," 81.0157581"," -2.4207006",NA," -2.3501515","  3.4444417","  4.1654520"," -0.7210103",NA,NA,NA," 87.9200000",NA,NA,NA,NA,NA,NA
"X1976M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-17.7400000",NA," 19.0500000","-31.1700000"," -2.2000000",NA," 51.1200000","-26.2600000"," 91.1413539"," 49.7013162","  2.2131566","  1.7883212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.1106900","  0.7956193",NA,"  0.0000000"," -0.4851599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-30.0000000",NA,NA,NA,NA,"  1.1348505",NA,"100.0300004"," 98.5683872","102.7470147"," 98.8707573","101.2076900",NA,NA,NA,"  0.4415011",NA,"114.1066095",NA," 83.8227557"," 12.5439658",NA,"  7.8850677","  4.0345193","  4.9647642"," -0.9302449",NA,NA,NA," 90.2100000",NA,NA,NA,NA,NA,NA
"X1977M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-21.0700000",NA," 21.6000000","-33.9400000"," -7.2200000",NA," 47.8300000","-29.1600000"," 90.3494800"," 50.3596722","  2.1957302"," -0.7529580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.2950971"," -3.3713949",NA," -1.5485960","  2.4270895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.0000000",NA,NA,NA,NA,"  1.0211616",NA," 99.6424608"," 98.8481798","102.9402789"," 98.5410590","101.0497983",NA,NA,NA,"  2.7472528",NA,"116.0051950",NA," 77.3376233"," -4.0319126",NA," -2.8483213","  2.8884939","  3.3628940"," -0.4744001",NA,NA,NA," 89.9500000",NA,NA,NA,NA,NA,NA
"X1977M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-25.0700000",NA," 25.2100000","-38.9600000","-10.1800000",NA," 41.3400000","-28.1800000"," 91.3963315"," 50.5554781","  2.1899214","  1.7702312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.9178082","  0.9011188",NA,"  0.4067726","  2.0611286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.0000000",NA,NA,NA,NA,"  6.2501584",NA," 99.2719251"," 99.0630942","103.0762780"," 98.1968632","100.7966914",NA,NA,NA," -3.1016043",NA,"118.0916193",NA," 78.9284288"," -2.9054446",NA," -3.3418244","  3.0620253","  3.6275140"," -0.5654888",NA,NA,NA," 97.0800000",NA,NA,NA,NA,NA,NA
"X1977M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-25.7400000",NA," 28.5200000","-38.9800000"," -9.8300000",NA," 38.9700000","-23.0400000"," 91.4713438"," 50.7758849","  2.1821763","  1.2779553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.2544803","  0.4465356",NA,"  0.0000000","  1.3236776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-28.0000000",NA,NA,NA,NA,"  1.1881047",NA," 98.9358142"," 99.2165864","103.1197652"," 97.8928760","100.4682092",NA,NA,NA," -4.1942605",NA,"114.0578656",NA," 75.3797088","  4.4442884",NA," -1.9890820","  3.8532293","  4.3767720"," -0.5235427",NA,NA,NA,"102.0800000",NA,NA,NA,NA,NA,NA
"X1977M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-30.4100000",NA," 32.8100000","-46.0300000","-12.6400000",NA," 35.7000000","-31.5200000"," 91.2036375"," 50.8276136","  2.1841126","  1.2618297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.2389381","  0.4445506",NA,"  0.6947394","  1.3063853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-28.0000000",NA,NA,NA,NA,"  1.3282526",NA," 98.6390565"," 99.3542773","103.0564697"," 97.6516080","100.0901365",NA,NA,NA,"  4.9539171",NA,"117.9525244",NA," 79.2955378"," -3.5507681",NA," -3.0588988","  3.5415886","  4.1130671"," -0.5714785",NA,NA,NA,"100.6400000",NA,NA,NA,NA,NA,NA
"X1977M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.4100000",NA," 32.2800000","-47.5500000","-17.2500000",NA," 37.1100000","-28.9900000"," 91.6240745"," 50.7682136","  2.1860488","  1.1422638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.2237762","  0.3442312",NA,"  0.2391307","  1.3309124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-29.0000000",NA,NA,NA,NA,"  2.5963003",NA," 98.4017049"," 99.5245625","102.8901203"," 97.4847526"," 99.6906073",NA,NA,NA," -3.9517014",NA,"113.5014857",NA," 79.5402771"," 22.7957637",NA," -2.9982433","  3.8538116","  4.3875898"," -0.5337783",NA,NA,NA," 97.7300000",NA,NA,NA,NA,NA,NA
"X1977M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.08000000",NA," 32.57000000","-46.72000000","-16.37000000",NA," 32.06000000","-31.72000000"," 91.67899038"," 50.70679115","  2.18798510","  1.36892539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.69084629","  0.19602877",NA,"  0.09832859","  0.52642955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.00000000",NA,NA,NA,NA,"  1.22517714",NA," 98.25146001"," 99.76490349","102.63767267"," 97.40927120"," 99.30025891",NA,NA,NA," -4.68571428",NA,"107.93768740",NA," 74.40075152","-12.71784834",NA," -2.60889694","  4.08106265","  3.98841394","  0.09264871",NA,NA,NA," 97.61000000",NA,NA,NA,NA,NA,NA
"X1977M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-30.4100000",NA," 29.7500000","-43.8200000","-17.1900000",NA," 34.8400000","-31.1900000"," 90.6998340"," 50.5581421","  2.1957302","  0.6752194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6003431","  0.1467339",NA,"  1.1787839","  0.6186191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-25.0000000",NA,NA,NA,NA,"  1.4635978",NA," 98.1935290","100.0610003","102.3387593"," 97.4262773"," 98.9541125",NA,NA,NA,"  3.5971223",NA,"106.5467378",NA," 70.7296618","  0.7442877",NA,"  0.4180357","  3.9287499","  3.6080588","  0.3206912",NA,NA,NA,"100.3200000",NA,NA,NA,NA,NA,NA
"X1977M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-30.08000000",NA," 27.27000000","-47.15000000","-15.69000000",NA," 35.66000000","-33.53000000"," 91.94091536"," 50.54481607","  2.19573018","  1.44198524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.93776641","  0.29303787",NA,"  0.07639108","  0.83914036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-24.00000000",NA,NA,NA,NA,"  1.72024851",NA," 98.23015617","100.37485401","102.03320189"," 97.53310335"," 98.68596714",NA,NA,NA," -1.04166666",NA," 60.92359160",NA," 34.75298262"," -4.24710064",NA,"  1.67492760","  3.44578845","  3.15334983","  0.29243863",NA,NA,NA,"102.04000000",NA,NA,NA,NA,NA,NA
"X1977M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.41000000",NA," 31.25000000","-50.55000000","-15.50000000",NA," 35.20000000","-33.32000000"," 92.93732291"," 50.60370620","  2.19379391","  1.68595041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.26689189","  0.58436338",NA,"  0.09701343","  1.19721202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-22.00000000",NA,NA,NA,NA,"  1.11449343",NA," 98.35615265","100.66875080","101.73638014"," 97.72017088"," 98.52000927",NA,NA,NA," -0.23391814",NA,"108.49406723",NA," 75.13496947","  5.33893492",NA," 10.23320142","  3.55273048","  3.78822058"," -0.23549010",NA,NA,NA,"107.80000000",NA,NA,NA,NA,NA,NA
"X1977M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-33.7400000",NA," 34.6200000","-50.2200000","-17.0500000",NA," 32.2500000","-36.4100000"," 92.6845967"," 50.4456098","  2.2015390","  1.0728218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.3344454","  0.3388982",NA,"  1.4537911","  1.5070496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-21.0000000",NA,NA,NA,NA,"  1.3046739",NA," 98.5712527","100.9032413","101.4377983"," 97.9794708"," 98.4570521",NA,NA,NA,"  1.2895662",NA,"109.7459219",NA," 75.9915571","-13.6715425",NA," -7.0571429","  3.7251359","  4.2521063"," -0.5269704",NA,NA,NA,"111.5100000",NA,NA,NA,NA,NA,NA
"X1977M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-30.0700000",NA," 28.4300000","-50.5100000","-11.3200000",NA," 39.1000000","-37.0400000"," 92.5587127"," 50.3008795","  2.2054115","  0.7719524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.9876543","  0.1447515",NA,"  0.1753997","  1.1307911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-21.0000000",NA,NA,NA,NA,"  1.0466072",NA," 98.8726678","101.0611819","101.1205325"," 98.2810233"," 98.4869739",NA,NA,NA," -3.3564815",NA,"110.0241118",NA," 76.1139267","  5.3565976",NA," -5.0027399","  4.0069314","  3.7187695","  0.2881619",NA,NA,NA,"110.1800000",NA,NA,NA,NA,NA,NA
"X1977M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.40000000",NA," 30.20000000","-42.97000000"," -8.24000000",NA," 42.76000000","-33.35000000"," 90.53187714"," 50.16961851","  2.22090169","  0.76603894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.48899756","  0.19272309",NA," -0.00625364","  0.42837810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.00000000",NA,NA,NA,NA,"  1.14628880",NA," 99.22347987","101.15134546","100.78483380"," 98.61985154"," 98.59341559",NA,NA,NA,"  2.87425150",NA,"104.46031345",NA," 73.66653358","  3.76193745",NA," -6.46068997","  5.36721148","  5.71665120"," -0.34943973",NA,NA,NA,"110.08000000",NA,NA,NA,NA,NA,NA
"X1978M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.4000000",NA," 32.5900000","-47.5700000"," -3.0200000",NA," 40.6200000","-32.3400000"," 89.5422163"," 49.9115653","  2.2325193","  0.7602154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.8110300","  0.6251452",NA,"  1.9073858","  0.8434132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-21.0000000",NA,NA,NA,NA,"  1.2898505",NA," 99.5890422","101.1928478","100.4501773"," 98.9662597"," 98.7516543",NA,NA,NA," -0.9313155",NA,"107.9376874",NA," 70.7296618"," -2.5737364",NA,"  2.4848084","  3.1439997","  3.2851869"," -0.1411873",NA,NA,NA,"117.4000000",NA,NA,NA,NA,NA,NA
"X1978M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-26.07000000",NA," 29.03000000","-44.08000000"," -4.18000000",NA," 41.96000000","-31.28000000"," 90.72013508"," 49.25825092","  2.26930844","  1.00597296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.04585680","  0.33452540",NA,"  0.16874857","  1.12102614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-21.00000000",NA,NA,NA,NA,"  1.01392354",NA," 99.94281012","101.22911805","100.12635393"," 99.30432761"," 98.93556035",NA,NA,NA,"  0.11750882",NA,"113.64058068",NA," 75.13496947","-24.63730420",NA,"  7.71838676","  3.54974528","  3.64279234"," -0.09304706",NA,NA,NA,"119.82000000",NA,NA,NA,NA,NA,NA
"X1978M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-23.74000000",NA," 26.49000000","-41.45000000"," -3.95000000",NA," 40.26000000","-31.51000000"," 90.67423873"," 48.98270653","  2.27124471","  1.02707750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.27388535","  0.33341006",NA,"  0.09342662","  1.43351581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.00000000",NA,NA,NA,NA,"  1.15512307",NA,"100.29293262","101.29604189"," 99.80589722"," 99.67337960"," 99.12080979",NA,NA,NA," -1.52582159",NA,"110.71958656",NA," 74.27838187"," 25.14075809",NA,"  1.64180121","  4.10189591","  4.33114359"," -0.22924768",NA,NA,NA,"118.79000000",NA,NA,NA,NA,NA,NA
"X1978M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-17.07000000",NA," 22.35000000","-31.05000000","  2.28000000",NA," 41.88000000","-28.95000000"," 90.33490116"," 49.13259878","  2.23251931","  0.89340727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.94339623","  0.61713251",NA,"  1.58677010","  0.98721929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.00000000",NA,NA,NA,NA,"  1.15580484",NA,"100.64465763","101.41518657"," 99.47095077","100.08654109"," 99.28626007",NA,NA,NA,"  5.48271752",NA,"115.44881513",NA," 79.41790747"," 10.02047013",NA," -2.68096515","  4.46252204","  4.44852929","  0.01399275",NA,NA,NA,"113.18000000",NA,NA,NA,NA,NA,NA
"X1978M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-17.4000000",NA," 21.0400000","-33.4800000","  2.2900000",NA," 41.2000000","-30.7900000"," 91.3935415"," 49.8566626","  2.2344556","  1.2213740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.9345794","  0.4718056",NA,"  0.2545469","  0.8848632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.0000000",NA,NA,NA,NA,"  0.8130263",NA,"100.9771927","101.6095438"," 99.1116868","100.5286929"," 99.4175094",NA,NA,NA," -2.5988701",NA,"110.8586815",NA," 81.0087130"," -1.2916725",NA,"  2.4862259","  4.5942141","  4.9332069"," -0.3389928",NA,NA,NA,"122.7600000",NA,NA,NA,NA,NA,NA
"X1978M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-16.73000000",NA," 23.25000000","-30.77000000","  4.38000000",NA," 44.72000000","-30.79000000"," 91.69051202"," 49.22879726","  2.26543590","  1.17647059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.84876543","  0.28175404",NA," -0.04808006","  0.79470747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-19.00000000",NA,NA,NA,NA,"  1.28364863",NA,"101.28165397","101.89091455"," 98.73214096","101.01723980"," 99.51182915",NA,NA,NA,"  1.27610209",NA,"110.71958656",NA," 79.54027712"," -5.56493628",NA,"  1.06175660","  4.59345588","  3.99876220","  0.59469368",NA,NA,NA,"120.43000000",NA,NA,NA,NA,NA,NA
"X1978M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-13.0600000",NA," 22.4500000","-27.3800000"," 10.1300000",NA," 48.7400000","-23.4500000"," 91.3054268"," 48.5057360","  2.3002888","  1.1926058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6120888","  0.3277895",NA,"  0.8598001","  0.4537583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-17.0000000",NA,NA,NA,NA,"  0.5961038",NA,"101.5370207","102.2419666"," 98.3493200","101.5451554"," 99.5854453",NA,NA,NA,"  2.5200458",NA,"109.0504471",NA," 75.2573391","  3.9663660",NA,"  0.3617262","  4.4599556","  4.9028802"," -0.4429246",NA,NA,NA,"129.1600000",NA,NA,NA,NA,NA,NA
"X1978M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11.73000000",NA," 22.12000000","-23.64000000"," 11.44000000",NA," 49.16000000","-22.75000000"," 90.30877139"," 47.96772691","  2.31771519","  0.38302887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.53231939","  0.28004450",NA,"  0.18182124","  0.60111704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-16.00000000",NA,NA,NA,NA,"  1.91890745",NA,"101.70936306","102.61680107"," 97.99090913","102.05403291"," 99.66113438",NA,NA,NA," -0.22346368",NA," 61.47997143",NA," 37.44511508","  0.05536925",NA,"  4.45492732","  3.83037655","  3.41950984","  0.41086671",NA,NA,NA,"132.48000000",NA,NA,NA,NA,NA,NA
"X1978M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -8.40000000",NA," 18.63000000","-16.75000000"," 10.66000000",NA," 51.54000000","-16.40000000"," 91.37891654"," 47.54801371","  2.35063178","  1.20340475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.58850227","  0.60506858",NA," -0.02975409","  1.79378390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-13.00000000",NA,NA,NA,NA,"  1.15816893",NA,"101.79196985","102.96128232"," 97.67844683","102.51654624"," 99.75729357",NA,NA,NA,"  1.34378499",NA,"114.47515043",NA," 82.23240958","  6.66537835",NA," 16.43050147","  4.43652623","  4.52328068"," -0.08675445",NA,NA,NA,"135.68000000",NA,NA,NA,NA,NA,NA
"X1978M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -5.7300000",NA," 16.1700000","-10.0700000","  9.5300000",NA," 53.3500000","-13.8000000"," 89.8909328"," 46.4768424","  2.4532541","  0.9280742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.8935220","  0.3701104",NA,"  1.6249785","  0.9266010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12.0000000",NA,NA," 11.8167000",NA,"  1.3151444",NA,"101.8062396","103.2070951"," 97.4041891","102.8659920"," 99.8768978",NA,NA,NA,"  1.2154696",NA,"114.8924353",NA," 86.5153476"," 19.4376785",NA,"  2.7053530","  5.4879505","  5.1970349","  0.2909156",NA,NA,NA,"141.4900000",NA,NA,NA,NA,NA,NA
"X1978M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -6.7300000",NA," 11.9400000","-17.9100000"," 10.2300000",NA," 55.7100000","-25.6500000"," 89.5915652"," 48.3626443","  2.2809261","  0.6321839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.0332103","  0.4148389",NA,"  0.2357478","  1.2108864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12.0000000",NA,NA," 11.4033000",NA,"  1.1162616",NA,"101.7877831","103.3174376"," 97.1708445","103.1143630","100.0139602",NA,NA,NA," -0.1091703",NA,"120.0389487",NA," 84.8021724","-12.6260457",NA," -6.9984299","  5.4575764","  5.1791890","  0.2783873",NA,NA,NA,"122.4000000",NA,NA,NA,NA,NA,NA
"X1978M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -5.400000000",NA," 11.440000000","-11.700000000","  6.900000000",NA," 58.730000000"," -9.850000000"," 89.328605325"," 48.267929652","  2.333205350","  0.742432895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.511322133","  0.596736274",NA," -0.008765457","  0.432019675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-13.000000000",NA,NA," 11.230000000",NA,"  1.208411764",NA,"101.773947053","103.290579038"," 96.984688605","103.286695865","100.158283032",NA,NA,NA,"  6.229508199",NA,"115.448815134",NA," 85.414020665"," -8.854219490",NA," -0.114068007","  7.965631582","  8.630324427"," -0.664692845",NA,NA,NA,"137.060000000",NA,NA,NA,NA,NA,NA
